cluster_id,primary_entity,transaction_count,total_amount,date_range,transaction_ids,avg_risk_score,pattern_analysis
CLUSTER_061,52.628.660.9-833.941,58,88472684747,"{'start': '2023-03-16 15:07:00', 'end': '2025-05-28 15:48:03'}","['TXN_000076', 'TXN_000234', 'TXN_000471', 'TXN_000482', 'TXN_000695', 'TXN_000832', 'TXN_000850', 'TXN_001024', 'TXN_001383', 'TXN_001444', 'TXN_001515', 'TXN_001593', 'TXN_001797', 'TXN_001860', 'TXN_001941', 'TXN_001948', 'TXN_001971', 'TXN_002029', 'TXN_002214', 'TXN_002311', 'TXN_002733', 'TXN_002929', 'TXN_003144', 'TXN_003388', 'TXN_003435', 'TXN_003437', 'TXN_003464', 'TXN_003630', 'TXN_004199', 'TXN_004245', 'TXN_004581', 'TXN_004958', 'TXN_005091', 'TXN_005193', 'TXN_005267', 'TXN_005289', 'TXN_005349', 'TXN_005439', 'TXN_005621', 'TXN_005650', 'TXN_005750', 'TXN_005928', 'TXN_006137', 'TXN_006184', 'TXN_006240', 'TXN_006274', 'TXN_006370', 'TXN_006489', 'TXN_006516', 'TXN_006776', 'TXN_006924', 'TXN_006946', 'TXN_007181', 'TXN_007280', 'TXN_007300', 'TXN_007312', 'TXN_007425', 'TXN_007438']",97.65517241379311,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_062,69.554.254.4-447.824,115,166809578045,"{'start': '2023-03-01 15:59:00', 'end': '2025-05-28 17:34:38'}","['TXN_000076', 'TXN_000100', 'TXN_000121', 'TXN_000165', 'TXN_000167', 'TXN_000171', 'TXN_000202', 'TXN_000340', 'TXN_000411', 'TXN_000479', 'TXN_000564', 'TXN_000595', 'TXN_000707', 'TXN_000732', 'TXN_000845', 'TXN_000881', 'TXN_000957', 'TXN_001157', 'TXN_001339', 'TXN_001448', 'TXN_001514', 'TXN_001570', 'TXN_001616', 'TXN_001637', 'TXN_001756', 'TXN_001855', 'TXN_001920', 'TXN_001925', 'TXN_001976', 'TXN_002027', 'TXN_002046', 'TXN_002090', 'TXN_002111', 'TXN_002129', 'TXN_002275', 'TXN_002296', 'TXN_002381', 'TXN_002469', 'TXN_002537', 'TXN_002541', 'TXN_002565', 'TXN_002567', 'TXN_002619', 'TXN_002772', 'TXN_002952', 'TXN_003011', 'TXN_003016', 'TXN_003156', 'TXN_003179', 'TXN_003215', 'TXN_003278', 'TXN_003408', 'TXN_003537', 'TXN_003612', 'TXN_003722', 'TXN_003856', 'TXN_004256', 'TXN_004348', 'TXN_004360', 'TXN_004392', 'TXN_004430', 'TXN_004471', 'TXN_004580', 'TXN_004588', 'TXN_004704', 'TXN_004874', 'TXN_004996', 'TXN_005059', 'TXN_005119', 'TXN_005193', 'TXN_005240', 'TXN_005241', 'TXN_005259', 'TXN_005290', 'TXN_005359', 'TXN_005387', 'TXN_005402', 'TXN_005408', 'TXN_005455', 'TXN_005511', 'TXN_005546', 'TXN_005575', 'TXN_005611', 'TXN_005631', 'TXN_005752', 'TXN_005766', 'TXN_006004', 'TXN_006010', 'TXN_006091', 'TXN_006130', 'TXN_006295', 'TXN_006399', 'TXN_006423', 'TXN_006641', 'TXN_006768', 'TXN_006855', 'TXN_006860', 'TXN_006861', 'TXN_006962', 'TXN_007085', 'TXN_007123', 'TXN_007131', 'TXN_007251', 'TXN_007277', 'TXN_007283', 'TXN_007420', 'TXN_007546', 'TXN_007567', 'TXN_007602', 'TXN_007640', 'TXN_007705', 'TXN_007799', 'TXN_007830', 'TXN_007899', 'TXN_007948']",98.55652173913043,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_063,54.146.404.1-891.191,51,51081708748,"{'start': '2023-04-03 15:12:00', 'end': '2025-05-19 12:46:08'}","['TXN_000077', 'TXN_000214', 'TXN_000240', 'TXN_000271', 'TXN_000369', 'TXN_000384', 'TXN_000930', 'TXN_001264', 'TXN_001338', 'TXN_001391', 'TXN_001883', 'TXN_001996', 'TXN_002132', 'TXN_002152', 'TXN_002379', 'TXN_002504', 'TXN_002602', 'TXN_002607', 'TXN_002655', 'TXN_002702', 'TXN_002838', 'TXN_003580', 'TXN_003613', 'TXN_004035', 'TXN_004140', 'TXN_004155', 'TXN_004334', 'TXN_004354', 'TXN_004427', 'TXN_004437', 'TXN_004988', 'TXN_005187', 'TXN_005231', 'TXN_005282', 'TXN_005412', 'TXN_005479', 'TXN_005528', 'TXN_005761', 'TXN_006397', 'TXN_006429', 'TXN_006480', 'TXN_006484', 'TXN_006585', 'TXN_006607', 'TXN_006751', 'TXN_006841', 'TXN_006878', 'TXN_006887', 'TXN_007374', 'TXN_007525', 'TXN_007654']",95.58823529411765,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_064,95.976.134.1-366.450,109,148852714056,"{'start': '2023-03-03 08:35:00', 'end': '2025-05-06 14:54:36'}","['TXN_000077', 'TXN_000365', 'TXN_000380', 'TXN_000403', 'TXN_000433', 'TXN_000484', 'TXN_000486', 'TXN_000736', 'TXN_000747', 'TXN_000754', 'TXN_000771', 'TXN_000814', 'TXN_000897', 'TXN_000930', 'TXN_001175', 'TXN_001185', 'TXN_001476', 'TXN_001659', 'TXN_001716', 'TXN_001883', 'TXN_001923', 'TXN_001975', 'TXN_002112', 'TXN_002198', 'TXN_002370', 'TXN_002497', 'TXN_002525', 'TXN_002653', 'TXN_002716', 'TXN_002731', 'TXN_002765', 'TXN_003015', 'TXN_003033', 'TXN_003069', 'TXN_003073', 'TXN_003102', 'TXN_003131', 'TXN_003224', 'TXN_003318', 'TXN_003402', 'TXN_003442', 'TXN_003514', 'TXN_003549', 'TXN_003593', 'TXN_003728', 'TXN_003841', 'TXN_003898', 'TXN_004131', 'TXN_004193', 'TXN_004289', 'TXN_004306', 'TXN_004316', 'TXN_004352', 'TXN_004390', 'TXN_004556', 'TXN_004729', 'TXN_004739', 'TXN_004809', 'TXN_004836', 'TXN_004894', 'TXN_004905', 'TXN_004912', 'TXN_004935', 'TXN_004963', 'TXN_005018', 'TXN_005035', 'TXN_005086', 'TXN_005167', 'TXN_005353', 'TXN_005452', 'TXN_005465', 'TXN_005552', 'TXN_005572', 'TXN_005743', 'TXN_005803', 'TXN_005827', 'TXN_005841', 'TXN_005894', 'TXN_005904', 'TXN_006218', 'TXN_006294', 'TXN_006337', 'TXN_006374', 'TXN_006451', 'TXN_006493', 'TXN_006645', 'TXN_006746', 'TXN_006749', 'TXN_006917', 'TXN_006993', 'TXN_007002', 'TXN_007016', 'TXN_007156', 'TXN_007241', 'TXN_007290', 'TXN_007341', 'TXN_007355', 'TXN_007371', 'TXN_007415', 'TXN_007435', 'TXN_007572', 'TXN_007698', 'TXN_007822', 'TXN_007841', 'TXN_007849', 'TXN_007871', 'TXN_007906', 'TXN_007966', 'TXN_007993']",99.5229357798165,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_065,67.234.910.8-244.518,119,178848307607,"{'start': '2023-03-04 17:08:00', 'end': '2025-05-23 09:42:08'}","['TXN_000078', 'TXN_000228', 'TXN_000418', 'TXN_000607', 'TXN_000777', 'TXN_000906', 'TXN_000999', 'TXN_001278', 'TXN_001306', 'TXN_001398', 'TXN_001420', 'TXN_001453', 'TXN_001515', 'TXN_001522', 'TXN_001620', 'TXN_001663', 'TXN_001702', 'TXN_001776', 'TXN_001789', 'TXN_001807', 'TXN_001837', 'TXN_001864', 'TXN_002102', 'TXN_002178', 'TXN_002231', 'TXN_002233', 'TXN_002273', 'TXN_002318', 'TXN_002368', 'TXN_002464', 'TXN_002489', 'TXN_002500', 'TXN_002530', 'TXN_002545', 'TXN_002603', 'TXN_002611', 'TXN_002671', 'TXN_002746', 'TXN_002747', 'TXN_002764', 'TXN_002878', 'TXN_002949', 'TXN_002958', 'TXN_003039', 'TXN_003083', 'TXN_003108', 'TXN_003141', 'TXN_003206', 'TXN_003351', 'TXN_003353', 'TXN_003385', 'TXN_003403', 'TXN_003438', 'TXN_003456', 'TXN_003553', 'TXN_003563', 'TXN_003589', 'TXN_003700', 'TXN_003936', 'TXN_004014', 'TXN_004024', 'TXN_004057', 'TXN_004132', 'TXN_004309', 'TXN_004340', 'TXN_004363', 'TXN_004411', 'TXN_004424', 'TXN_004515', 'TXN_004597', 'TXN_004722', 'TXN_004829', 'TXN_004918', 'TXN_005019', 'TXN_005070', 'TXN_005076', 'TXN_005165', 'TXN_005239', 'TXN_005361', 'TXN_005532', 'TXN_005577', 'TXN_005695', 'TXN_005707', 'TXN_005777', 'TXN_005784', 'TXN_005850', 'TXN_005871', 'TXN_006003', 'TXN_006015', 'TXN_006022', 'TXN_006060', 'TXN_006354', 'TXN_006487', 'TXN_006507', 'TXN_006537', 'TXN_006617', 'TXN_006625', 'TXN_006642', 'TXN_006676', 'TXN_006679', 'TXN_006756', 'TXN_006760', 'TXN_006762', 'TXN_006851', 'TXN_006920', 'TXN_006980', 'TXN_007008', 'TXN_007017', 'TXN_007057', 'TXN_007064', 'TXN_007097', 'TXN_007134', 'TXN_007210', 'TXN_007272', 'TXN_007324', 'TXN_007375', 'TXN_007553', 'TXN_007618', 'TXN_007743']",99.32773109243698,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_066,31.331.716.4-484.312,118,174381640643,"{'start': '2023-03-07 17:07:00', 'end': '2025-04-30 02:20:55'}","['TXN_000078', 'TXN_000138', 'TXN_000316', 'TXN_000414', 'TXN_000427', 'TXN_000445', 'TXN_000464', 'TXN_000487', 'TXN_000533', 'TXN_000681', 'TXN_000884', 'TXN_000890', 'TXN_000944', 'TXN_001004', 'TXN_001089', 'TXN_001114', 'TXN_001187', 'TXN_001192', 'TXN_001207', 'TXN_001228', 'TXN_001352', 'TXN_001690', 'TXN_001820', 'TXN_001875', 'TXN_001885', 'TXN_001897', 'TXN_001933', 'TXN_001952', 'TXN_001959', 'TXN_002015', 'TXN_002164', 'TXN_002176', 'TXN_002248', 'TXN_002315', 'TXN_002577', 'TXN_002620', 'TXN_002632', 'TXN_002744', 'TXN_002787', 'TXN_002852', 'TXN_002942', 'TXN_002974', 'TXN_002979', 'TXN_003001', 'TXN_003042', 'TXN_003232', 'TXN_003467', 'TXN_003611', 'TXN_003669', 'TXN_003744', 'TXN_003768', 'TXN_003900', 'TXN_003903', 'TXN_003937', 'TXN_003976', 'TXN_004041', 'TXN_004056', 'TXN_004117', 'TXN_004366', 'TXN_004436', 'TXN_004496', 'TXN_004532', 'TXN_004564', 'TXN_004571', 'TXN_004575', 'TXN_004600', 'TXN_004669', 'TXN_004684', 'TXN_004789', 'TXN_004936', 'TXN_004963', 'TXN_004980', 'TXN_004991', 'TXN_005005', 'TXN_005017', 'TXN_005025', 'TXN_005062', 'TXN_005112', 'TXN_005113', 'TXN_005120', 'TXN_005175', 'TXN_005316', 'TXN_005360', 'TXN_005377', 'TXN_005431', 'TXN_005536', 'TXN_005652', 'TXN_005813', 'TXN_005831', 'TXN_005832', 'TXN_005839', 'TXN_005896', 'TXN_006017', 'TXN_006030', 'TXN_006058', 'TXN_006124', 'TXN_006125', 'TXN_006298', 'TXN_006347', 'TXN_006512', 'TXN_006573', 'TXN_006613', 'TXN_006646', 'TXN_006685', 'TXN_006873', 'TXN_006985', 'TXN_007083', 'TXN_007090', 'TXN_007118', 'TXN_007359', 'TXN_007367', 'TXN_007454', 'TXN_007532', 'TXN_007550', 'TXN_007730', 'TXN_007876', 'TXN_007926', 'TXN_007980']",98.87288135593221,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_067,53.522.359.1-777.246,53,60953763840,"{'start': '2023-03-16 11:03:00', 'end': '2025-05-08 14:06:34'}","['TXN_000080', 'TXN_000307', 'TXN_000637', 'TXN_000688', 'TXN_000837', 'TXN_000969', 'TXN_001033', 'TXN_001239', 'TXN_001245', 'TXN_001400', 'TXN_001716', 'TXN_001802', 'TXN_001935', 'TXN_001950', 'TXN_002102', 'TXN_002253', 'TXN_002258', 'TXN_002656', 'TXN_002675', 'TXN_002693', 'TXN_002770', 'TXN_002849', 'TXN_003227', 'TXN_003252', 'TXN_003666', 'TXN_003922', 'TXN_004212', 'TXN_004288', 'TXN_004488', 'TXN_004502', 'TXN_004628', 'TXN_004670', 'TXN_005317', 'TXN_005440', 'TXN_005576', 'TXN_005604', 'TXN_005612', 'TXN_005664', 'TXN_005786', 'TXN_005887', 'TXN_006085', 'TXN_006207', 'TXN_006261', 'TXN_006459', 'TXN_006574', 'TXN_006798', 'TXN_006864', 'TXN_006926', 'TXN_007128', 'TXN_007290', 'TXN_007517', 'TXN_007625', 'TXN_007792']",97.30188679245283,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_068,52.193.144.1-416.456,58,78364530474,"{'start': '2023-03-11 09:55:00', 'end': '2025-05-25 12:54:12'}","['TXN_000081', 'TXN_000361', 'TXN_000463', 'TXN_000655', 'TXN_000813', 'TXN_000877', 'TXN_000933', 'TXN_001042', 'TXN_001089', 'TXN_001241', 'TXN_001278', 'TXN_001300', 'TXN_001326', 'TXN_001425', 'TXN_001509', 'TXN_001671', 'TXN_001736', 'TXN_001778', 'TXN_001794', 'TXN_001820', 'TXN_001962', 'TXN_001999', 'TXN_002111', 'TXN_002204', 'TXN_002432', 'TXN_002537', 'TXN_002611', 'TXN_002620', 'TXN_002808', 'TXN_002924', 'TXN_003514', 'TXN_003775', 'TXN_003936', 'TXN_005045', 'TXN_005115', 'TXN_005292', 'TXN_005319', 'TXN_005403', 'TXN_005673', 'TXN_005758', 'TXN_005863', 'TXN_005865', 'TXN_006066', 'TXN_006525', 'TXN_006562', 'TXN_006658', 'TXN_006692', 'TXN_006822', 'TXN_006845', 'TXN_007004', 'TXN_007081', 'TXN_007347', 'TXN_007401', 'TXN_007412', 'TXN_007419', 'TXN_007743', 'TXN_007937', 'TXN_007973']",97.56896551724138,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_069,61.963.268.9-848.469,113,175265983242,"{'start': '2023-03-03 14:40:00', 'end': '2025-05-21 01:14:18'}","['TXN_000084', 'TXN_000127', 'TXN_000191', 'TXN_000291', 'TXN_000354', 'TXN_000462', 'TXN_000557', 'TXN_000661', 'TXN_000772', 'TXN_000779', 'TXN_000832', 'TXN_000862', 'TXN_001003', 'TXN_001110', 'TXN_001152', 'TXN_001212', 'TXN_001388', 'TXN_001496', 'TXN_001629', 'TXN_001713', 'TXN_001817', 'TXN_001827', 'TXN_001843', 'TXN_001917', 'TXN_001944', 'TXN_001981', 'TXN_002002', 'TXN_002020', 'TXN_002056', 'TXN_002081', 'TXN_002175', 'TXN_002231', 'TXN_002305', 'TXN_002336', 'TXN_002455', 'TXN_002458', 'TXN_002466', 'TXN_002558', 'TXN_002572', 'TXN_002614', 'TXN_002675', 'TXN_002760', 'TXN_002914', 'TXN_002931', 'TXN_002954', 'TXN_003004', 'TXN_003043', 'TXN_003078', 'TXN_003085', 'TXN_003234', 'TXN_003257', 'TXN_003275', 'TXN_003430', 'TXN_003448', 'TXN_003527', 'TXN_003566', 'TXN_003650', 'TXN_003691', 'TXN_003794', 'TXN_003897', 'TXN_003902', 'TXN_003962', 'TXN_004025', 'TXN_004139', 'TXN_004268', 'TXN_004321', 'TXN_004445', 'TXN_004780', 'TXN_004821', 'TXN_004823', 'TXN_004973', 'TXN_004984', 'TXN_005011', 'TXN_005094', 'TXN_005100', 'TXN_005119', 'TXN_005177', 'TXN_005264', 'TXN_005281', 'TXN_005390', 'TXN_005604', 'TXN_005725', 'TXN_005772', 'TXN_006070', 'TXN_006100', 'TXN_006122', 'TXN_006191', 'TXN_006223', 'TXN_006251', 'TXN_006444', 'TXN_006600', 'TXN_006663', 'TXN_006783', 'TXN_006845', 'TXN_006869', 'TXN_006874', 'TXN_006879', 'TXN_007010', 'TXN_007179', 'TXN_007288', 'TXN_007315', 'TXN_007468', 'TXN_007479', 'TXN_007512', 'TXN_007575', 'TXN_007601', 'TXN_007670', 'TXN_007740', 'TXN_007764', 'TXN_007796', 'TXN_007836', 'TXN_007914', 'TXN_007938']",99.31858407079646,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_070,36.514.141.6-464.630,51,74769582512,"{'start': '2023-03-22 13:03:00', 'end': '2025-05-06 22:08:37'}","['TXN_000086', 'TXN_000095', 'TXN_000172', 'TXN_000408', 'TXN_000422', 'TXN_000465', 'TXN_000738', 'TXN_000794', 'TXN_000874', 'TXN_001038', 'TXN_001201', 'TXN_001532', 'TXN_001656', 'TXN_002003', 'TXN_002006', 'TXN_002375', 'TXN_002590', 'TXN_002971', 'TXN_003263', 'TXN_003542', 'TXN_003764', 'TXN_003851', 'TXN_003908', 'TXN_004192', 'TXN_004456', 'TXN_004624', 'TXN_004810', 'TXN_005060', 'TXN_005399', 'TXN_005766', 'TXN_005968', 'TXN_006014', 'TXN_006140', 'TXN_006148', 'TXN_006466', 'TXN_006571', 'TXN_006695', 'TXN_006802', 'TXN_006806', 'TXN_006904', 'TXN_006966', 'TXN_007056', 'TXN_007061', 'TXN_007067', 'TXN_007275', 'TXN_007333', 'TXN_007405', 'TXN_007606', 'TXN_007647', 'TXN_007666', 'TXN_007980']",97.13725490196079,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_071,83.445.872.3-831.605,38,25756258468,"{'start': '2023-03-17 17:43:00', 'end': '2025-05-11 07:08:34'}","['TXN_000086', 'TXN_000198', 'TXN_000310', 'TXN_000606', 'TXN_000920', 'TXN_001171', 'TXN_001319', 'TXN_001754', 'TXN_001848', 'TXN_001893', 'TXN_002032', 'TXN_002074', 'TXN_002562', 'TXN_002608', 'TXN_002689', 'TXN_002780', 'TXN_002809', 'TXN_002951', 'TXN_003176', 'TXN_003500', 'TXN_003509', 'TXN_003561', 'TXN_003805', 'TXN_003826', 'TXN_004232', 'TXN_005016', 'TXN_005047', 'TXN_005123', 'TXN_005203', 'TXN_005625', 'TXN_005707', 'TXN_005951', 'TXN_005980', 'TXN_006331', 'TXN_006716', 'TXN_006819', 'TXN_006826', 'TXN_006939']",94.10526315789474,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_072,16.907.490.7-339.874,59,73902889478,"{'start': '2023-03-06 08:57:00', 'end': '2025-05-26 03:07:46'}","['TXN_000088', 'TXN_000164', 'TXN_000175', 'TXN_000190', 'TXN_000208', 'TXN_000526', 'TXN_000527', 'TXN_000546', 'TXN_000707', 'TXN_000847', 'TXN_001059', 'TXN_001079', 'TXN_001228', 'TXN_001454', 'TXN_001708', 'TXN_001715', 'TXN_002018', 'TXN_002456', 'TXN_002470', 'TXN_002493', 'TXN_002674', 'TXN_003021', 'TXN_003075', 'TXN_003169', 'TXN_003526', 'TXN_003628', 'TXN_003861', 'TXN_004051', 'TXN_004453', 'TXN_004459', 'TXN_004603', 'TXN_004633', 'TXN_004811', 'TXN_005014', 'TXN_005158', 'TXN_005446', 'TXN_005550', 'TXN_005623', 'TXN_005668', 'TXN_005699', 'TXN_005767', 'TXN_005829', 'TXN_006125', 'TXN_006367', 'TXN_006368', 'TXN_006505', 'TXN_006561', 'TXN_006581', 'TXN_006690', 'TXN_006916', 'TXN_006973', 'TXN_007013', 'TXN_007239', 'TXN_007324', 'TXN_007454', 'TXN_007571', 'TXN_007596', 'TXN_007676', 'TXN_007764']",97.76271186440678,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_073,18.249.270.5-403.267,120,193495046995,"{'start': '2023-03-01 15:53:00', 'end': '2025-05-28 14:33:10'}","['TXN_000088', 'TXN_000093', 'TXN_000248', 'TXN_000258', 'TXN_000305', 'TXN_000350', 'TXN_000399', 'TXN_000455', 'TXN_000481', 'TXN_000536', 'TXN_000541', 'TXN_000618', 'TXN_000638', 'TXN_000652', 'TXN_000711', 'TXN_000720', 'TXN_000740', 'TXN_000905', 'TXN_000936', 'TXN_000981', 'TXN_001052', 'TXN_001150', 'TXN_001200', 'TXN_001426', 'TXN_001684', 'TXN_001912', 'TXN_002107', 'TXN_002179', 'TXN_002456', 'TXN_002465', 'TXN_002471', 'TXN_002532', 'TXN_002729', 'TXN_002744', 'TXN_002749', 'TXN_002817', 'TXN_002845', 'TXN_002885', 'TXN_002905', 'TXN_002915', 'TXN_002991', 'TXN_003014', 'TXN_003129', 'TXN_003149', 'TXN_003188', 'TXN_003261', 'TXN_003312', 'TXN_003365', 'TXN_003471', 'TXN_003538', 'TXN_003543', 'TXN_003555', 'TXN_003580', 'TXN_003673', 'TXN_003743', 'TXN_003759', 'TXN_003822', 'TXN_003823', 'TXN_003828', 'TXN_003839', 'TXN_003982', 'TXN_004009', 'TXN_004023', 'TXN_004138', 'TXN_004170', 'TXN_004212', 'TXN_004297', 'TXN_004345', 'TXN_004353', 'TXN_004381', 'TXN_004393', 'TXN_004576', 'TXN_004595', 'TXN_004651', 'TXN_004881', 'TXN_004938', 'TXN_004978', 'TXN_005077', 'TXN_005128', 'TXN_005195', 'TXN_005322', 'TXN_005400', 'TXN_005513', 'TXN_005550', 'TXN_005587', 'TXN_005626', 'TXN_005665', 'TXN_005689', 'TXN_005765', 'TXN_005785', 'TXN_005843', 'TXN_005929', 'TXN_006052', 'TXN_006148', 'TXN_006230', 'TXN_006231', 'TXN_006323', 'TXN_006443', 'TXN_006462', 'TXN_006563', 'TXN_006616', 'TXN_006676', 'TXN_006939', 'TXN_006995', 'TXN_006997', 'TXN_007183', 'TXN_007218', 'TXN_007252', 'TXN_007286', 'TXN_007390', 'TXN_007418', 'TXN_007490', 'TXN_007505', 'TXN_007729', 'TXN_007761', 'TXN_007935', 'TXN_007942', 'TXN_007983', 'TXN_007986', 'TXN_007994']",99.33333333333333,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_074,75.360.680.1-256.217,55,64017353799,"{'start': '2023-03-16 18:30:00', 'end': '2025-05-16 12:48:38'}","['TXN_000089', 'TXN_000305', 'TXN_000376', 'TXN_000605', 'TXN_000806', 'TXN_001267', 'TXN_001315', 'TXN_001405', 'TXN_001418', 'TXN_001490', 'TXN_001698', 'TXN_001711', 'TXN_001769', 'TXN_002032', 'TXN_002232', 'TXN_002398', 'TXN_002425', 'TXN_002467', 'TXN_002626', 'TXN_002633', 'TXN_002738', 'TXN_002789', 'TXN_002825', 'TXN_002954', 'TXN_002974', 'TXN_003349', 'TXN_003409', 'TXN_003588', 'TXN_003698', 'TXN_003989', 'TXN_004057', 'TXN_004086', 'TXN_004213', 'TXN_004250', 'TXN_004310', 'TXN_004341', 'TXN_004402', 'TXN_004538', 'TXN_004599', 'TXN_004684', 'TXN_004700', 'TXN_004935', 'TXN_004975', 'TXN_005423', 'TXN_005789', 'TXN_006495', 'TXN_006617', 'TXN_007055', 'TXN_007097', 'TXN_007135', 'TXN_007159', 'TXN_007278', 'TXN_007568', 'TXN_007683', 'TXN_007975']",98.65454545454546,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_075,44.308.333.3-391.133,43,23226469317,"{'start': '2023-04-01 13:52:00', 'end': '2025-05-07 14:23:29'}","['TXN_000091', 'TXN_000392', 'TXN_000576', 'TXN_000656', 'TXN_001022', 'TXN_001037', 'TXN_001092', 'TXN_001522', 'TXN_001669', 'TXN_002388', 'TXN_002462', 'TXN_002502', 'TXN_002578', 'TXN_002838', 'TXN_002919', 'TXN_003116', 'TXN_003179', 'TXN_003330', 'TXN_004094', 'TXN_004214', 'TXN_004310', 'TXN_004534', 'TXN_004535', 'TXN_004575', 'TXN_004624', 'TXN_005650', 'TXN_005735', 'TXN_005787', 'TXN_005804', 'TXN_005837', 'TXN_005902', 'TXN_006021', 'TXN_006413', 'TXN_006796', 'TXN_006974', 'TXN_007091', 'TXN_007108', 'TXN_007163', 'TXN_007254', 'TXN_007412', 'TXN_007437', 'TXN_007795', 'TXN_007948']",92.11627906976744,['STRUCTURING_DETECTED']
CLUSTER_076,36.530.374.2-626.775,48,56804784412,"{'start': '2023-03-06 09:31:00', 'end': '2025-05-23 20:36:33'}","['TXN_000092', 'TXN_000108', 'TXN_000464', 'TXN_000571', 'TXN_000810', 'TXN_000838', 'TXN_001296', 'TXN_001633', 'TXN_002007', 'TXN_002072', 'TXN_002227', 'TXN_002263', 'TXN_002401', 'TXN_002505', 'TXN_002612', 'TXN_002649', 'TXN_002740', 'TXN_002856', 'TXN_002933', 'TXN_003653', 'TXN_003682', 'TXN_003815', 'TXN_004326', 'TXN_004465', 'TXN_004468', 'TXN_004505', 'TXN_004515', 'TXN_004544', 'TXN_004697', 'TXN_004969', 'TXN_005261', 'TXN_005396', 'TXN_005491', 'TXN_005691', 'TXN_005752', 'TXN_006199', 'TXN_006577', 'TXN_006642', 'TXN_006645', 'TXN_006753', 'TXN_007038', 'TXN_007089', 'TXN_007139', 'TXN_007272', 'TXN_007456', 'TXN_007705', 'TXN_007863', 'TXN_007867']",97.95833333333333,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_077,70.456.670.2-796.115,57,92110161867,"{'start': '2023-03-19 14:55:00', 'end': '2025-05-09 13:12:08'}","['TXN_000093', 'TXN_000314', 'TXN_000426', 'TXN_000829', 'TXN_000830', 'TXN_000951', 'TXN_001005', 'TXN_001069', 'TXN_001332', 'TXN_001344', 'TXN_001384', 'TXN_001542', 'TXN_001739', 'TXN_001904', 'TXN_001952', 'TXN_002098', 'TXN_002274', 'TXN_002761', 'TXN_002811', 'TXN_003031', 'TXN_003197', 'TXN_003559', 'TXN_003648', 'TXN_003898', 'TXN_004120', 'TXN_004138', 'TXN_004219', 'TXN_004221', 'TXN_004321', 'TXN_004357', 'TXN_004463', 'TXN_004535', 'TXN_004903', 'TXN_005130', 'TXN_005131', 'TXN_005629', 'TXN_005713', 'TXN_005769', 'TXN_005848', 'TXN_006089', 'TXN_006105', 'TXN_006298', 'TXN_006340', 'TXN_006421', 'TXN_006447', 'TXN_006683', 'TXN_006716', 'TXN_006861', 'TXN_006882', 'TXN_006899', 'TXN_006969', 'TXN_006994', 'TXN_007008', 'TXN_007367', 'TXN_007547', 'TXN_007639', 'TXN_007868']",95.85964912280701,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_078,69.482.998.7-419.826,35,16090092401,"{'start': '2023-04-02 12:49:00', 'end': '2025-05-13 16:49:58'}","['TXN_000111', 'TXN_000124', 'TXN_000690', 'TXN_000971', 'TXN_001167', 'TXN_001355', 'TXN_001736', 'TXN_001761', 'TXN_002004', 'TXN_002467', 'TXN_002588', 'TXN_003038', 'TXN_003667', 'TXN_004343', 'TXN_004577', 'TXN_004631', 'TXN_004645', 'TXN_004898', 'TXN_005086', 'TXN_005231', 'TXN_005283', 'TXN_005847', 'TXN_006022', 'TXN_006157', 'TXN_006203', 'TXN_006781', 'TXN_006904', 'TXN_006912', 'TXN_007013', 'TXN_007152', 'TXN_007296', 'TXN_007536', 'TXN_007577', 'TXN_007604', 'TXN_007963']",93.62857142857143,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
